Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2025-26,1626156,D'Angelo Russell,1610612742,DAL,29.0,D'Angelo,0.7,1.1,0.625,1.1,2.5,0.453,0.7,1.3,0.536,0.0,0.3,0.143,0.1,0.4,0.125,1.3,4.1,0.314,0.0,0.0,0.0,0.1,0.7,0.133
2025-26,1641747,DaRon Holmes II,1610612743,DEN,23.0,DaRon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0
2025-26,1631342,Daeqwon Plowden,1610612758,SAC,27.0,Daeqwon,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,0.0,2.0,0.0
2025-26,1631207,Dalen Terry,1610612741,CHI,23.0,Dalen,0.9,1.5,0.632,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.25,0.2,0.7,0.222,0.0,0.0,0.0,0.1,0.4,0.25
2025-26,1642261,Dalton Knecht,1610612747,LAL,24.0,Dalton,0.7,0.9,0.706,0.6,1.0,0.579,0.2,0.4,0.5,0.2,0.6,0.273,0.1,0.3,0.333,0.8,2.1,0.375,0.0,0.0,0.0,0.3,0.9,0.294
2025-26,1629655,Daniel Gafford,1610612742,DAL,27.0,Daniel,2.8,4.2,0.667,0.5,1.1,0.412,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642450,Daniss Jenkins,1610612765,DET,24.0,Daniss,1.1,1.7,0.636,0.5,1.6,0.3,0.7,1.3,0.56,0.1,0.4,0.167,0.3,0.3,0.8,0.5,1.8,0.286,0.1,0.1,1.0,0.3,0.6,0.455
2025-26,1642874,Danny Wolf,1610612751,BKN,21.0,Danny,0.8,1.6,0.5,0.3,0.9,0.375,0.1,0.4,0.333,0.0,0.1,0.0,0.1,0.5,0.25,1.2,2.4,0.5,0.0,0.0,0.0,0.1,0.6,0.2
2025-26,203967,Dario Šarić,1610612758,SAC,31.0,Dario,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5
2025-26,1629636,Darius Garland,1610612739,CLE,25.0,Darius,0.9,2.0,0.444,1.1,3.2,0.345,0.7,1.8,0.375,0.1,0.6,0.2,0.0,0.2,0.0,1.8,5.1,0.348,0.0,0.0,0.0,0.1,0.8,0.143
2025-26,1642357,David Jones Garcia,1610612759,SAS,24.0,David,0.6,1.4,0.429,0.4,0.6,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630558,Davion Mitchell,1610612748,MIA,27.0,Davion,1.5,2.4,0.625,1.2,2.2,0.54,0.2,0.5,0.455,0.0,0.2,0.0,0.0,0.2,0.0,1.0,2.2,0.46,0.0,0.0,0.0,0.0,0.4,0.0
2025-26,1630549,Day'Ron Sharpe,1610612751,BKN,24.0,Day'Ron,2.0,2.5,0.815,0.4,1.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.1,0.6,0.231,0.0,0.0,0.0,0.1,0.2,0.4
2025-26,1628368,De'Aaron Fox,1610612759,SAS,27.0,De'Aaron,2.6,3.8,0.698,2.6,4.9,0.544,1.0,2.6,0.378,0.2,0.5,0.429,0.3,0.4,0.667,1.9,5.5,0.351,0.0,0.0,0.0,0.5,0.9,0.538
2025-26,1629631,De'Andre Hunter,1610612739,CLE,28.0,De'Andre,1.3,2.0,0.659,1.3,2.3,0.583,0.9,1.8,0.5,0.3,0.9,0.333,0.3,0.6,0.538,1.3,4.8,0.277,0.0,0.0,0.0,0.6,1.5,0.419
2025-26,1629001,De'Anthony Melton,1610612744,GSW,27.0,De'Anthony,1.5,2.0,0.75,0.5,2.0,0.25,1.0,1.5,0.667,0.0,0.5,0.0,0.0,0.0,0.0,1.5,4.0,0.375,0.0,0.0,0.0,0.0,0.5,0.0
2025-26,201599,DeAndre Jordan,1610612740,NOP,37.0,DeAndre,2.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201942,DeMar DeRozan,1610612758,SAC,36.0,DeMar,1.3,1.9,0.674,1.9,3.4,0.549,2.6,5.8,0.457,0.3,0.6,0.533,0.1,0.4,0.3,0.3,1.0,0.292,0.0,0.0,0.0,0.5,1.0,0.44
2025-26,1629731,Dean Wade,1610612739,CLE,29.0,Dean,0.6,1.0,0.591,0.1,0.1,0.667,0.1,0.2,0.5,0.2,0.6,0.286,0.3,0.7,0.375,0.6,2.2,0.275,0.0,0.0,0.0,0.5,1.4,0.333
2025-26,1629028,Deandre Ayton,1610612747,LAL,27.0,Deandre,4.2,5.4,0.779,2.5,4.0,0.624,0.4,0.6,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630166,Deni Avdija,1610612757,POR,24.0,Deni,3.6,5.6,0.644,1.4,3.4,0.415,0.3,0.7,0.375,0.3,0.3,0.857,0.1,0.3,0.375,2.1,6.0,0.357,0.0,0.0,0.0,0.4,0.6,0.6
2025-26,203471,Dennis Schröder,1610612758,SAC,32.0,Dennis,1.1,1.7,0.613,1.1,3.1,0.339,0.9,2.2,0.436,0.2,0.4,0.5,0.1,0.3,0.25,1.2,3.8,0.319,0.0,0.0,0.0,0.3,0.7,0.417
2025-26,1641726,Dereck Lively II,1610612742,DAL,21.0,Dereck,1.4,2.3,0.625,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642852,Derik Queen,1610612740,NOP,20.0,Derik,3.0,4.4,0.67,1.1,3.2,0.355,0.3,1.1,0.308,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.5,0.154,0.0,0.0,0.0,0.0,0.2,0.0
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,28.0,Derrick,2.0,2.4,0.839,0.4,0.9,0.417,0.2,0.2,0.667,0.3,1.0,0.308,0.2,0.7,0.25,0.8,1.9,0.4,0.0,0.0,0.0,0.5,1.6,0.286
2025-26,1628401,Derrick White,1610612738,BOS,31.0,Derrick,1.1,1.7,0.641,0.8,2.7,0.311,1.1,2.0,0.543,0.2,0.7,0.267,0.3,0.7,0.471,2.6,7.7,0.331,0.0,0.0,0.0,0.5,1.4,0.375
2025-26,1630217,Desmond Bane,1610612753,ORL,27.0,Desmond,2.7,4.6,0.591,1.5,3.2,0.455,0.8,2.1,0.353,0.3,0.8,0.389,0.0,0.3,0.143,1.3,4.0,0.326,0.0,0.0,0.0,0.3,1.0,0.32
2025-26,1626164,Devin Booker,1610612756,PHX,29.0,Devin,2.0,2.6,0.741,2.3,5.0,0.464,2.1,4.5,0.46,0.0,0.1,0.0,0.2,0.4,0.5,1.6,5.1,0.31,0.0,0.0,0.0,0.2,0.5,0.4
2025-26,1642269,Devin Carter,1610612758,SAC,23.0,Devin,0.1,0.4,0.333,0.3,0.9,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0.182,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630170,Devin Vassell,1610612759,SAS,25.0,Devin,0.7,1.0,0.652,0.8,2.0,0.419,1.5,3.0,0.478,0.2,0.8,0.294,0.5,0.9,0.5,2.2,5.5,0.4,0.0,0.0,0.0,0.7,1.7,0.405
2025-26,1628415,Dillon Brooks,1610612756,PHX,29.0,Dillon,1.6,2.2,0.744,2.4,4.8,0.506,1.9,3.7,0.507,0.3,0.9,0.313,0.1,0.6,0.091,1.9,5.9,0.327,0.0,0.0,0.0,0.3,1.5,0.222
2025-26,1627734,Domantas Sabonis,1610612758,SAC,29.0,Domantas,4.5,7.1,0.641,1.4,3.5,0.385,0.5,0.7,0.625,0.0,0.0,0.0,0.1,0.3,0.333,0.3,1.5,0.176,0.0,0.0,0.0,0.1,0.3,0.333
2025-26,1631230,Dominick Barlow,1610612755,PHI,22.0,Dominick,2.1,3.0,0.69,0.4,1.1,0.375,0.1,0.2,0.333,0.1,0.6,0.125,0.2,0.6,0.333,0.1,0.5,0.286,0.0,0.0,0.0,0.3,1.2,0.235
2025-26,1642270,Donovan Clingan,1610612757,POR,21.0,Donovan,2.8,4.2,0.663,0.3,0.8,0.353,0.1,0.2,0.5,0.0,0.1,0.0,0.1,0.4,0.125,0.6,2.3,0.271,0.0,0.0,0.0,0.0,0.5,0.1
2025-26,1628378,Donovan Mitchell,1610612739,CLE,29.0,Donovan,2.8,4.3,0.657,2.3,3.8,0.609,1.5,2.7,0.557,0.3,0.6,0.538,0.1,0.5,0.273,3.6,9.3,0.381,0.0,0.0,0.0,0.4,1.0,0.417
2025-26,1628978,Donte DiVincenzo,1610612750,MIN,28.0,Donte,0.7,1.0,0.667,0.3,1.0,0.333,0.2,0.3,0.714,0.5,1.1,0.444,0.3,0.8,0.3,2.3,5.9,0.38,0.0,0.0,0.0,0.8,2.0,0.383
2025-26,203926,Doug McDermott,1610612758,SAC,33.0,Doug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
2025-26,1642962,Drake Powell,1610612751,BKN,20.0,Drake,0.6,0.9,0.714,0.5,1.0,0.5,0.4,0.8,0.5,0.1,0.3,0.4,0.0,0.3,0.0,0.6,1.5,0.417,0.0,0.0,0.0,0.1,0.6,0.222
2025-26,203110,Draymond Green,1610612744,GSW,35.0,Draymond,1.0,1.8,0.543,0.4,0.9,0.412,0.1,0.4,0.143,0.3,0.7,0.357,0.4,0.9,0.471,0.9,3.1,0.29,0.0,0.0,0.0,0.7,1.6,0.419
2025-26,1629234,Drew Eubanks,1610612758,SAC,28.0,Drew,1.3,1.7,0.75,1.0,1.7,0.561,0.1,0.3,0.25,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
2025-26,1641809,Drew Peterson,1610612766,CHA,26.0,Drew,0.5,0.8,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.3,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.3,0.0
2025-26,1631166,Drew Timme,1610612747,LAL,25.0,Drew,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0
2025-26,1630696,Dru Smith,1610612748,MIA,27.0,Dru,0.9,1.3,0.677,0.4,1.4,0.273,0.2,0.2,0.8,0.0,0.3,0.143,0.2,0.4,0.5,0.5,1.5,0.361,0.0,0.0,0.0,0.3,0.7,0.353
2025-26,1629130,Duncan Robinson,1610612765,DET,31.0,Duncan,0.6,1.0,0.667,0.5,0.9,0.5,0.0,0.0,0.0,0.3,0.7,0.4,0.3,0.9,0.368,2.4,5.9,0.408,0.0,0.0,0.0,0.6,1.5,0.382
2025-26,1641871,Duop Reath,1610612757,POR,29.0,Duop,0.3,0.5,0.667,0.1,0.2,0.333,0.0,0.0,0.0,0.2,0.3,0.75,0.4,0.5,0.714,0.6,1.3,0.458,0.0,0.0,0.0,0.6,0.8,0.727
2025-26,203939,Dwight Powell,1610612742,DAL,34.0,Dwight,0.7,1.0,0.667,0.0,0.1,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642928,Dylan Cardwell,1610612758,SAC,23.0,Dylan,0.7,1.0,0.667,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2025-26,1642844,Dylan Harper,1610612759,SAS,19.0,Dylan,2.9,5.2,0.565,0.8,1.8,0.476,0.3,1.0,0.333,0.3,0.3,1.0,0.1,0.3,0.25,0.3,1.8,0.182,0.0,0.0,0.0,0.3,0.6,0.571
2025-26,1630700,Dyson Daniels,1610612737,ATL,22.0,Dyson,2.6,4.3,0.617,1.7,3.9,0.439,0.2,0.2,0.667,0.0,0.2,0.0,0.1,0.3,0.286,0.2,1.1,0.143,0.0,0.0,0.0,0.1,0.5,0.154
2025-26,1630604,E.J. Liddell,1610612751,BKN,24.0,E.J.,0.3,0.3,1.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.1,0.9,0.167,0.0,0.0,0.0,0.2,0.4,0.5
2025-26,1642856,Egor Dëmin,1610612751,BKN,19.0,Egor,0.7,1.2,0.56,0.3,0.6,0.5,0.1,0.7,0.2,0.0,0.2,0.25,0.1,0.4,0.333,1.7,4.7,0.357,0.0,0.0,0.0,0.2,0.6,0.308
2025-26,1641989,Elijah Harkless,1610612762,UTA,25.0,Elijah,0.1,0.3,0.5,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,1.0
2025-26,1641801,Emanuel Miller,1610612741,CHI,25.0,Emanuel,0.2,0.6,0.333,0.4,0.6,0.667,0.2,0.2,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.4,1.0
2025-26,201569,Eric Gordon,1610612755,PHI,36.0,Eric,0.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.8,1.4,0.571,0.0,0.0,0.0,0.2,0.2,1.0
2025-26,1630679,Ethan Thompson,1610612754,IND,26.0,Ethan,0.0,0.0,0.0,0.3,0.3,1.0,0.3,0.7,0.5,0.3,0.7,0.5,0.7,0.7,1.0,0.5,1.3,0.4,0.0,0.0,0.0,0.8,1.0,0.75
2025-26,1630596,Evan Mobley,1610612739,CLE,24.0,Evan,3.9,5.3,0.727,1.4,3.5,0.388,0.3,0.9,0.286,0.0,0.2,0.2,0.1,0.2,0.5,1.4,3.8,0.359,0.0,0.0,0.0,0.1,0.4,0.333
2025-26,1630532,Franz Wagner,1610612753,ORL,24.0,Franz,3.9,5.8,0.671,2.0,4.6,0.423,0.4,1.3,0.323,0.1,0.3,0.5,0.1,0.3,0.429,1.3,3.6,0.345,0.0,0.0,0.0,0.3,0.5,0.462
2025-26,1641713,GG Jackson,1610612763,MEM,20.0,GG,0.7,1.7,0.4,0.3,0.7,0.4,0.2,0.2,1.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0
2025-26,1629216,Gabe Vincent,1610612747,LAL,29.0,Gabe,0.1,0.1,1.0,0.1,0.5,0.167,0.1,0.3,0.25,0.3,0.5,0.5,0.3,0.5,0.667,0.8,2.6,0.29,0.0,0.0,0.0,0.6,1.0,0.583
2025-26,202066,Garrett Temple,1610612761,TOR,39.0,Garrett,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629726,Garrison Mathews,1610612754,IND,29.0,Garrison,0.3,0.4,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.3,1.0,0.286,0.7,2.2,0.3,0.0,0.0,0.0,0.4,1.0,0.375
2025-26,203914,Gary Harris,1610612749,MIL,31.0,Gary,0.3,0.4,0.667,0.1,0.3,0.2,0.1,0.2,0.667,0.3,0.5,0.571,0.1,0.3,0.25,0.1,0.3,0.2,0.0,0.0,0.0,0.4,0.8,0.455
2025-26,1627780,Gary Payton II,1610612744,GSW,33.0,Gary,1.4,2.3,0.611,0.1,0.3,0.333,0.0,0.0,0.0,0.1,0.2,0.75,0.1,0.5,0.125,0.2,0.7,0.235,0.0,0.0,0.0,0.2,0.5,0.333
2025-26,1629018,Gary Trent Jr.,1610612749,MIL,26.0,Gary,0.2,0.5,0.5,0.5,1.0,0.462,0.4,0.9,0.435,0.6,1.1,0.538,0.3,0.7,0.5,1.3,4.2,0.302,0.0,0.0,0.0,0.9,1.7,0.524
2025-26,203507,Giannis Antetokounmpo,1610612749,MIL,31.0,Giannis,9.4,12.1,0.777,0.5,1.4,0.375,0.5,2.4,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.435,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629048,Goga Bitadze,1610612753,ORL,26.0,Goga,2.1,2.5,0.828,0.3,0.4,0.7,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.5
2025-26,1641711,Gradey Dick,1610612761,TOR,22.0,Gradey,0.8,1.2,0.645,0.1,0.5,0.25,0.3,0.6,0.5,0.3,0.6,0.429,0.3,0.5,0.583,0.4,1.8,0.217,0.0,0.0,0.0,0.5,1.1,0.5
2025-26,1628960,Grayson Allen,1610612756,PHX,30.0,Grayson,1.3,1.9,0.677,0.9,2.5,0.35,0.2,0.3,0.6,0.3,0.6,0.4,0.2,0.7,0.273,3.0,7.2,0.417,0.0,0.0,0.0,0.4,1.3,0.333
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,29.0,Guerschon,0.5,0.7,0.667,0.1,0.2,0.5,0.0,0.1,0.5,0.2,0.5,0.333,0.1,0.4,0.333,0.3,1.1,0.28,0.0,0.0,0.0,0.3,0.8,0.333
2025-26,1630611,Gui Santos,1610612744,GSW,23.0,Gui,0.6,0.9,0.588,0.1,0.1,1.0,0.0,0.1,0.0,0.1,0.4,0.25,0.2,0.3,0.5,0.3,1.4,0.24,0.0,0.0,0.0,0.2,0.6,0.375
2025-26,203084,Harrison Barnes,1610612759,SAS,33.0,Harrison,1.2,1.7,0.711,0.7,1.5,0.441,0.3,0.5,0.5,0.6,1.3,0.483,0.5,1.3,0.414,1.1,2.8,0.403,0.0,0.0,0.0,1.2,2.6,0.448
2025-26,1631127,Harrison Ingram,1610612759,SAS,23.0,Harrison,0.3,0.3,1.0,0.0,0.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630529,Herbert Jones,1610612740,NOP,27.0,Herbert,1.1,2.4,0.462,0.4,1.2,0.368,0.3,0.8,0.385,0.2,0.6,0.333,0.4,1.0,0.4,1.0,2.9,0.348,0.0,0.0,0.0,0.6,1.5,0.375
2025-26,1642864,Hugo González,1610612738,BOS,19.0,Hugo,0.7,1.1,0.7,0.2,0.4,0.375,0.1,0.3,0.2,0.1,0.3,0.5,0.2,0.2,0.667,0.3,0.6,0.417,0.0,0.0,0.0,0.2,0.4,0.571
2025-26,1630621,Hunter Dickinson,1610612740,NOP,25.0,Hunter,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642282,Hunter Sallis,1610612755,PHI,22.0,Hunter,0.4,0.6,0.667,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025-26,1641816,Hunter Tyson,1610612743,DEN,25.0,Hunter,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2025-26,1630193,Immanuel Quickley,1610612761,TOR,26.0,Immanuel,1.3,1.9,0.681,1.8,3.2,0.556,0.4,1.1,0.393,0.0,0.2,0.25,0.1,0.5,0.154,2.4,5.9,0.405,0.0,0.0,0.0,0.1,0.7,0.176
2025-26,1642403,Isaac Jones,1610612765,DET,25.0,Isaac,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2025-26,1630171,Isaac Okoro,1610612741,CHI,24.0,Isaac,1.7,3.1,0.543,0.1,0.3,0.5,0.0,0.1,0.0,0.5,1.2,0.389,0.4,1.0,0.4,0.3,0.9,0.357,0.0,0.0,0.0,0.9,2.2,0.394
2025-26,1642268,Isaiah Collier,1610612762,UTA,21.0,Isaiah,1.1,1.5,0.727,1.0,2.3,0.441,0.0,0.1,0.0,0.1,0.1,0.5,0.0,0.1,0.0,0.3,0.7,0.4,0.0,0.0,0.0,0.1,0.2,0.333
2025-26,1642384,Isaiah Crawford,1610612745,HOU,24.0,Isaiah,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,0.0,,,,0.0,0.0,0.0,,,,0.0,0.5,0.0
2025-26,1628392,Isaiah Hartenstein,1610612760,OKC,27.0,Isaiah,3.8,4.7,0.811,1.2,2.5,0.479,0.2,0.4,0.571,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-26,1630543,Isaiah Jackson,1610612754,IND,23.0,Isaiah,2.5,3.6,0.69,0.5,1.2,0.429,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630198,Isaiah Joe,1610612760,OKC,26.0,Isaiah,0.6,0.8,0.769,0.3,0.5,0.625,0.2,0.5,0.333,0.6,1.4,0.417,0.4,0.8,0.462,1.9,4.7,0.413,0.0,0.0,0.0,0.9,2.2,0.432
2025-26,1630587,Isaiah Livers,1610612756,PHX,27.0,Isaiah,0.2,0.3,0.75,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.286,0.1,0.4,0.25,0.3,1.0,0.308,0.0,0.0,0.0,0.3,0.9,0.273
2025-26,1630191,Isaiah Stewart,1610612765,DET,24.0,Isaiah,2.3,3.1,0.727,0.5,1.4,0.333,0.0,0.0,0.0,0.3,0.7,0.467,0.2,0.4,0.556,0.4,1.3,0.333,0.0,0.0,0.0,0.6,1.1,0.5
2025-26,1627826,Ivica Zubac,1610612746,LAC,28.0,Ivica,4.5,6.4,0.712,2.4,5.0,0.479,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631120,JD Davison,1610612745,HOU,23.0,JD,0.3,0.4,0.75,0.0,0.1,0.0,0.1,0.3,0.333,0.0,0.3,0.0,0.0,0.1,0.0,0.4,0.5,0.667,0.0,0.0,0.0,0.0,0.3,0.0
2025-26,1629630,Ja Morant,1610612763,MEM,26.0,Ja,1.8,3.2,0.553,2.5,6.0,0.417,0.8,2.1,0.36,0.1,0.2,0.5,0.3,0.6,0.571,0.4,4.3,0.098,0.0,0.0,0.0,0.4,0.8,0.556
2025-26,1642266,Ja'Kobe Walter,1610612761,TOR,21.0,Ja'Kobe,0.5,1.0,0.524,0.2,0.5,0.4,0.0,0.2,0.0,0.2,0.4,0.5,0.4,0.8,0.533,0.5,1.8,0.308,0.0,0.0,0.0,0.5,1.0,0.522
2025-26,1631095,Jabari Smith Jr.,1610612745,HOU,22.0,Jabari,1.8,2.6,0.686,1.3,2.4,0.553,0.4,1.6,0.258,0.6,1.3,0.458,0.3,1.1,0.286,1.2,3.3,0.354,0.0,0.0,0.0,0.9,2.3,0.378
2025-26,1631133,Jabari Walker,1610612755,PHI,23.0,Jabari,1.1,1.9,0.61,0.0,0.2,0.0,0.0,0.1,0.5,0.2,0.4,0.375,0.1,0.5,0.222,0.3,0.8,0.389,0.0,0.0,0.0,0.2,0.8,0.294
2025-26,1631210,Jacob Toppin,1610612737,ATL,25.0,Jacob,0.6,0.6,1.0,0.3,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630702,Jaden Hardy,1610612742,DAL,23.0,Jaden,0.2,0.5,0.333,0.4,1.1,0.4,0.1,0.3,0.333,0.2,0.5,0.429,0.2,0.6,0.375,1.0,2.3,0.422,0.0,0.0,0.0,0.4,0.9,0.4
2025-26,1631093,Jaden Ivey,1610612765,DET,23.0,Jaden,0.7,1.9,0.353,0.3,0.7,0.5,0.3,0.4,0.75,0.1,0.5,0.25,0.1,0.1,1.0,0.9,2.1,0.421,0.0,0.0,0.0,0.2,0.6,0.4
2025-26,1630183,Jaden McDaniels,1610612750,MIN,25.0,Jaden,2.3,3.3,0.711,1.6,3.5,0.45,0.5,1.2,0.429,0.3,0.9,0.333,0.5,0.8,0.611,0.8,1.7,0.45,0.0,0.0,0.0,0.8,1.7,0.462
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,30.0,Jae'Sean,0.5,0.7,0.667,0.4,0.7,0.556,0.1,0.2,0.5,0.3,0.6,0.6,0.0,0.0,0.0,0.1,0.5,0.286,0.0,0.0,0.0,0.3,0.4,0.6
2025-26,1642942,Jahmai Mashack,1610612763,MEM,23.0,Jahmai,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.5,0.333,0.0,0.0,0.0,1.0,1.0,1.0
2025-26,1642443,Jahmir Young,1610612748,MIA,25.0,Jahmir,0.2,0.8,0.25,0.3,0.3,1.0,0.0,0.3,0.0,0.3,0.5,0.5,0.0,0.0,0.0,0.2,0.6,0.333,0.0,0.0,0.0,0.3,0.5,0.5
