Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,13,4,9,24.9,1.6,0.5,0.8,0.636,0.1,0.3,0.25,1.5,0.905,0.4,0.238,0.1,0.048,0.1,0.048,0.2,0.143
2025-26,1628401,Derrick White,1610612738,BOS,27,16,11,33.4,6.8,1.6,3.7,0.426,0.5,0.6,0.875,3.9,0.574,2.3,0.339,0.6,0.082,0.4,0.06,0.3,0.044
2025-26,1630217,Desmond Bane,1610612753,ORL,28,16,12,33.7,11.4,3.1,5.9,0.524,1.0,1.1,0.967,7.5,0.664,4.0,0.349,0.9,0.082,0.6,0.053,0.5,0.047
2025-26,1626164,Devin Booker,1610612756,PHX,25,14,11,34.4,15.2,3.5,6.6,0.524,2.0,2.2,0.875,9.4,0.617,6.2,0.404,1.2,0.081,0.8,0.052,1.1,0.073
2025-26,1642269,Devin Carter,1610612758,SAC,9,1,8,9.5,3.0,0.1,1.0,0.111,0.4,0.4,1.0,0.7,0.222,1.4,0.481,0.6,0.185,0.2,0.074,0.2,0.074
2025-26,1630170,Devin Vassell,1610612759,SAS,27,20,7,32.0,4.3,0.7,2.0,0.377,0.3,0.4,0.9,1.8,0.422,1.7,0.405,0.3,0.069,0.2,0.043,0.2,0.043
2025-26,1628415,Dillon Brooks,1610612756,PHX,22,12,10,30.9,8.4,2.7,5.5,0.492,0.8,1.0,0.773,6.4,0.766,1.4,0.163,0.3,0.038,0.8,0.098,0.5,0.065
2025-26,1627734,Domantas Sabonis,1610612758,SAC,11,2,9,33.2,2.2,0.5,0.8,0.556,0.2,0.4,0.5,1.1,0.5,0.7,0.333,0.0,0.0,0.4,0.167,0.2,0.083
2025-26,1631230,Dominick Barlow,1610612755,PHI,18,11,7,26.5,3.0,0.8,1.2,0.636,0.7,0.8,0.857,2.3,0.759,1.0,0.333,0.3,0.111,0.2,0.074,0.4,0.13
2025-26,1642270,Donovan Clingan,1610612757,POR,24,12,12,25.7,0.3,0.0,0.2,0.25,0.0,0.0,0.0,0.1,0.286,0.1,0.286,0.0,0.0,0.0,0.143,0.0,0.0
2025-26,1628378,Donovan Mitchell,1610612739,CLE,26,14,12,34.4,13.8,3.8,6.2,0.609,1.2,1.5,0.816,9.0,0.655,5.4,0.39,1.3,0.097,0.9,0.064,0.7,0.053
2025-26,1628978,Donte DiVincenzo,1610612750,MIN,28,18,10,31.6,4.0,0.6,1.5,0.415,0.4,0.6,0.688,1.7,0.429,1.8,0.455,0.5,0.125,0.3,0.08,0.3,0.071
2025-26,203926,Doug McDermott,1610612758,SAC,2,0,2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642962,Drake Powell,1610612751,BKN,19,6,13,17.8,3.6,0.7,1.4,0.481,0.2,0.2,1.0,1.6,0.435,1.7,0.464,0.4,0.116,0.4,0.101,0.2,0.043
2025-26,203110,Draymond Green,1610612744,GSW,23,11,12,27.4,2.9,0.7,1.1,0.6,0.1,0.2,0.75,1.4,0.5,1.3,0.455,0.3,0.106,0.3,0.121,0.1,0.03
2025-26,1629234,Drew Eubanks,1610612758,SAC,25,6,19,14.4,0.6,0.0,0.2,0.167,0.1,0.2,0.75,0.2,0.357,0.2,0.286,0.0,0.0,0.1,0.143,0.1,0.143
2025-26,1641809,Drew Peterson,1610612766,CHA,6,1,5,10.7,1.2,0.2,0.5,0.333,0.2,0.3,0.5,0.5,0.429,0.5,0.429,0.2,0.143,0.0,0.0,0.2,0.143
2025-26,1631166,Drew Timme,1610612747,LAL,2,1,1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630696,Dru Smith,1610612748,MIA,26,14,12,17.3,3.5,0.8,1.7,0.5,0.6,0.8,0.8,2.3,0.659,1.0,0.275,0.2,0.055,0.3,0.088,0.4,0.11
2025-26,1629130,Duncan Robinson,1610612765,DET,25,20,5,30.1,2.5,0.5,1.1,0.464,0.2,0.2,1.0,1.3,0.508,1.2,0.46,0.3,0.111,0.1,0.048,0.1,0.048
2025-26,1641871,Duop Reath,1610612757,POR,22,11,11,8.1,0.5,0.1,0.3,0.429,0.0,0.1,0.5,0.3,0.583,0.2,0.333,0.0,0.083,0.0,0.0,0.0,0.083
2025-26,203939,Dwight Powell,1610612742,DAL,22,8,14,11.7,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642928,Dylan Cardwell,1610612758,SAC,5,1,4,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642844,Dylan Harper,1610612759,SAS,17,14,3,21.7,10.3,2.6,5.5,0.473,0.7,0.9,0.75,6.2,0.6,3.8,0.366,1.0,0.097,0.5,0.046,0.5,0.046
2025-26,1630700,Dyson Daniels,1610612737,ATL,29,15,14,33.7,11.7,1.8,4.1,0.425,0.2,0.3,0.6,3.8,0.324,6.4,0.55,1.7,0.141,0.6,0.053,0.2,0.015
2025-26,1630604,E.J. Liddell,1610612751,BKN,7,1,6,4.6,0.3,0.1,0.3,0.5,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642856,Egor Dëmin,1610612751,BKN,24,7,17,23.1,3.6,0.6,1.4,0.424,0.1,0.1,1.0,1.3,0.349,1.8,0.512,0.6,0.163,0.2,0.058,0.0,0.012
2025-26,1641989,Elijah Harkless,1610612762,UTA,7,2,5,9.4,0.4,0.0,0.1,0.0,0.3,0.3,1.0,0.3,0.667,0.1,0.333,0.1,0.333,0.0,0.0,0.1,0.333
2025-26,1641801,Emanuel Miller,1610612741,CHI,5,0,5,6.6,1.0,0.2,0.6,0.333,0.2,0.4,0.5,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2
2025-26,201569,Eric Gordon,1610612755,PHI,5,3,2,11.3,1.4,0.6,1.0,0.6,0.0,0.0,0.0,1.2,0.857,0.2,0.143,0.0,0.0,0.2,0.143,0.0,0.0
2025-26,1630679,Ethan Thompson,1610612754,IND,8,2,6,18.9,1.5,0.5,0.6,0.8,0.0,0.0,0.0,1.0,0.667,0.8,0.5,0.1,0.083,0.1,0.083,0.0,0.0
2025-26,1630596,Evan Mobley,1610612739,CLE,25,14,11,34.2,8.1,1.8,3.7,0.473,1.0,1.8,0.591,4.8,0.599,3.0,0.366,0.4,0.045,0.4,0.045,0.9,0.114
2025-26,1630532,Franz Wagner,1610612753,ORL,24,14,10,33.4,11.2,2.9,6.1,0.469,2.2,2.9,0.757,8.2,0.731,2.6,0.235,0.9,0.078,0.6,0.056,1.5,0.134
2025-26,1641713,GG Jackson,1610612763,MEM,8,4,4,6.8,2.0,0.5,1.0,0.5,0.3,0.5,0.5,1.4,0.688,0.8,0.375,0.1,0.063,0.0,0.0,0.3,0.125
2025-26,1629216,Gabe Vincent,1610612747,LAL,14,10,4,21.5,1.5,0.2,0.6,0.375,0.1,0.1,1.0,0.6,0.381,0.8,0.524,0.3,0.19,0.1,0.048,0.1,0.048
2025-26,202066,Garrett Temple,1610612761,TOR,6,3,3,3.4,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629726,Garrison Mathews,1610612754,IND,13,4,9,14.2,0.8,0.1,0.2,0.5,0.5,0.6,0.875,0.7,0.818,0.3,0.364,0.2,0.182,0.0,0.0,0.3,0.364
2025-26,203914,Gary Harris,1610612749,MIL,18,6,12,14.1,0.8,0.1,0.4,0.286,0.1,0.1,1.0,0.3,0.429,0.3,0.357,0.1,0.143,0.1,0.071,0.1,0.071
2025-26,1627780,Gary Payton II,1610612744,GSW,27,13,14,11.9,0.7,0.2,0.4,0.5,0.0,0.0,0.0,0.4,0.632,0.3,0.368,0.0,0.053,0.0,0.0,0.0,0.0
2025-26,1629018,Gary Trent Jr.,1610612749,MIL,27,11,16,27.6,1.9,0.5,1.3,0.4,0.1,0.1,0.5,1.1,0.62,0.4,0.22,0.1,0.06,0.1,0.04,0.1,0.04
2025-26,203507,Giannis Antetokounmpo,1610612749,MIL,17,9,8,29.1,10.0,3.1,4.5,0.675,1.6,2.8,0.574,8.0,0.8,2.9,0.288,0.8,0.076,0.8,0.082,1.4,0.141
2025-26,1629048,Goga Bitadze,1610612753,ORL,27,16,11,16.8,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,0.333,0.0,0.0,0.0,0.333,0.0,0.0
2025-26,1641711,Gradey Dick,1610612761,TOR,29,17,12,15.7,2.0,0.3,0.9,0.32,0.1,0.1,0.75,0.7,0.368,0.8,0.421,0.2,0.105,0.2,0.088,0.1,0.035
2025-26,1628960,Grayson Allen,1610612756,PHX,18,9,9,31.0,11.3,1.7,3.7,0.448,1.3,1.7,0.767,4.7,0.417,6.2,0.549,1.6,0.137,0.3,0.029,0.8,0.074
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,26,19,7,9.6,0.5,0.2,0.2,0.667,0.1,0.2,0.75,0.4,0.846,0.2,0.308,0.0,0.077,0.0,0.077,0.1,0.154
2025-26,1630611,Gui Santos,1610612744,GSW,22,10,12,9.1,1.2,0.2,0.3,0.571,0.0,0.0,0.0,0.4,0.296,0.7,0.556,0.3,0.259,0.1,0.111,0.0,0.0
2025-26,203084,Harrison Barnes,1610612759,SAS,27,20,7,30.2,4.2,1.4,2.4,0.591,0.7,0.7,0.95,3.7,0.886,1.0,0.246,0.4,0.088,0.2,0.053,0.4,0.088
2025-26,1631127,Harrison Ingram,1610612759,SAS,3,2,1,3.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.3,1.0,0.0,0.0,0.0,0.0
2025-26,1630529,Herbert Jones,1610612740,NOP,21,6,15,28.3,4.0,0.9,2.0,0.419,0.5,0.6,0.917,2.3,0.571,1.3,0.333,0.5,0.131,0.2,0.048,0.3,0.071
2025-26,1642864,Hugo González,1610612738,BOS,23,14,9,13.2,1.4,0.4,0.6,0.643,0.1,0.2,0.5,0.9,0.625,0.5,0.375,0.1,0.063,0.1,0.094,0.1,0.063
2025-26,1630621,Hunter Dickinson,1610612740,NOP,1,0,1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642282,Hunter Sallis,1610612755,PHI,6,3,3,4.2,1.8,0.3,0.7,0.5,0.2,0.3,0.5,0.8,0.455,0.8,0.455,0.0,0.0,0.2,0.091,0.2,0.091
2025-26,1641816,Hunter Tyson,1610612743,DEN,10,8,2,4.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630193,Immanuel Quickley,1610612761,TOR,28,17,11,32.2,9.3,1.8,3.5,0.51,0.6,0.8,0.818,4.4,0.475,4.8,0.517,1.3,0.143,0.4,0.046,0.4,0.042
2025-26,1642403,Isaac Jones,1610612765,DET,4,2,2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630171,Isaac Okoro,1610612741,CHI,19,11,8,24.9,2.5,0.4,1.1,0.381,0.3,0.3,0.833,1.1,0.438,0.9,0.354,0.2,0.063,0.3,0.104,0.2,0.063
2025-26,1642268,Isaiah Collier,1610612762,UTA,19,7,12,22.0,8.4,1.4,3.1,0.448,0.8,1.2,0.682,3.8,0.459,4.2,0.497,1.2,0.145,0.4,0.05,0.6,0.069
2025-26,1642384,Isaiah Crawford,1610612745,HOU,2,1,1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628392,Isaiah Hartenstein,1610612760,OKC,21,18,3,27.4,0.9,0.3,0.5,0.545,0.0,0.1,0.5,0.6,0.684,0.2,0.263,0.1,0.158,0.1,0.105,0.0,0.053
2025-26,1630543,Isaiah Jackson,1610612754,IND,28,6,22,18.8,1.0,0.2,0.6,0.375,0.2,0.4,0.6,0.7,0.69,0.1,0.138,0.0,0.0,0.0,0.034,0.2,0.172
2025-26,1630198,Isaiah Joe,1610612760,OKC,19,17,2,22.7,2.8,0.2,0.5,0.4,0.5,0.5,0.9,1.1,0.377,1.8,0.642,0.4,0.151,0.1,0.038,0.3,0.113
2025-26,1630587,Isaiah Livers,1610612756,PHX,13,7,6,12.1,0.4,0.1,0.1,1.0,0.0,0.0,0.0,0.2,0.4,0.2,0.6,0.1,0.2,0.0,0.0,0.0,0.0
2025-26,1630191,Isaiah Stewart,1610612765,DET,24,18,6,22.6,0.8,0.2,0.4,0.556,0.1,0.1,1.0,0.5,0.632,0.2,0.263,0.1,0.105,0.2,0.211,0.0,0.053
2025-26,1627826,Ivica Zubac,1610612746,LAC,28,7,21,32.0,0.8,0.3,0.4,0.7,0.1,0.1,0.5,0.6,0.773,0.1,0.136,0.0,0.0,0.1,0.182,0.1,0.091
2025-26,1631120,JD Davison,1610612745,HOU,11,10,1,6.7,1.3,0.1,0.5,0.2,0.0,0.2,0.0,0.2,0.143,0.6,0.5,0.2,0.143,0.1,0.071,0.1,0.071
2025-26,1629630,Ja Morant,1610612763,MEM,14,5,9,28.0,14.9,2.9,7.5,0.381,2.6,2.9,0.925,8.6,0.579,4.5,0.301,1.4,0.091,0.9,0.057,1.5,0.1
2025-26,1642266,Ja'Kobe Walter,1610612761,TOR,26,16,10,16.5,1.0,0.2,0.4,0.364,0.0,0.1,0.0,0.3,0.346,0.3,0.346,0.1,0.077,0.2,0.154,0.0,0.038
2025-26,1631095,Jabari Smith Jr.,1610612745,HOU,24,16,8,34.6,3.5,0.8,1.6,0.513,0.5,0.6,0.929,2.3,0.667,1.1,0.321,0.2,0.048,0.4,0.107,0.3,0.095
2025-26,1631133,Jabari Walker,1610612755,PHI,26,16,10,14.0,1.0,0.1,0.3,0.333,0.1,0.2,0.5,0.3,0.296,0.5,0.444,0.2,0.148,0.1,0.111,0.1,0.074
2025-26,1631210,Jacob Toppin,1610612737,ATL,5,3,2,3.4,0.8,0.2,0.4,0.5,0.0,0.0,0.0,0.4,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630702,Jaden Hardy,1610612742,DAL,21,6,15,10.5,2.9,0.4,1.3,0.296,0.4,0.5,0.8,1.1,0.4,1.0,0.333,0.2,0.067,0.3,0.117,0.2,0.083
2025-26,1631093,Jaden Ivey,1610612765,DET,12,8,4,14.8,3.0,0.6,1.0,0.583,0.1,0.2,0.5,1.3,0.444,1.6,0.528,0.3,0.111,0.3,0.083,0.1,0.028
2025-26,1630183,Jaden McDaniels,1610612750,MIN,27,17,10,33.1,6.7,2.1,4.0,0.514,0.7,0.8,0.909,5.0,0.742,1.7,0.253,0.7,0.099,0.4,0.06,0.4,0.06
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,15,12,3,7.8,0.9,0.3,0.7,0.455,0.0,0.0,0.0,0.7,0.714,0.2,0.214,0.1,0.071,0.0,0.0,0.0,0.0
2025-26,1642942,Jahmai Mashack,1610612763,MEM,4,4,0,3.7,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642443,Jahmir Young,1610612748,MIA,5,4,1,4.9,0.8,0.4,0.6,0.667,0.0,0.0,0.0,0.8,1.0,0.2,0.25,0.2,0.25,0.0,0.0,0.0,0.0
2025-26,1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,4.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.5
2025-26,1631170,Jaime Jaquez Jr.,1610612748,MIA,26,14,12,30.0,14.8,2.9,6.0,0.481,1.2,1.6,0.714,7.0,0.477,6.8,0.464,1.8,0.125,0.7,0.049,0.8,0.057
2025-26,1631222,Jake LaRavia,1610612747,LAL,27,19,8,25.0,3.8,0.6,1.4,0.41,0.3,0.7,0.5,1.6,0.412,1.6,0.431,0.4,0.108,0.3,0.078,0.4,0.098
2025-26,1627751,Jakob Poeltl,1610612761,TOR,20,13,7,26.2,0.7,0.1,0.2,0.5,0.1,0.1,0.5,0.3,0.385,0.3,0.462,0.0,0.0,0.1,0.154,0.1,0.077
2025-26,1628973,Jalen Brunson,1610612752,NYK,25,18,7,35.1,15.7,4.6,9.0,0.513,1.8,2.1,0.865,11.4,0.725,4.9,0.313,1.0,0.066,0.5,0.031,1.0,0.066
2025-26,1631105,Jalen Duren,1610612765,DET,25,19,6,29.0,3.4,1.1,1.9,0.583,1.0,1.3,0.813,3.5,1.036,0.6,0.167,0.0,0.012,0.2,0.048,0.6,0.19
2025-26,1630224,Jalen Green,1610612756,PHX,2,2,0,14.9,5.0,1.5,2.5,0.6,0.0,1.0,0.0,3.5,0.7,2.0,0.4,0.5,0.1,0.0,0.0,0.5,0.1
2025-26,1630552,Jalen Johnson,1610612737,ATL,26,14,12,35.1,13.6,2.5,5.5,0.458,1.7,2.1,0.833,7.0,0.517,5.6,0.41,1.8,0.13,1.0,0.073,1.1,0.079
2025-26,1629618,Jalen Pickett,1610612743,DEN,13,11,2,11.0,2.2,0.2,0.4,0.4,0.0,0.0,0.0,0.4,0.172,1.8,0.793,0.3,0.138,0.1,0.034,0.0,0.0
2025-26,1630188,Jalen Smith,1610612741,CHI,22,12,10,16.7,1.1,0.4,0.7,0.563,0.0,0.0,0.0,0.8,0.72,0.3,0.24,0.0,0.04,0.1,0.12,0.0,0.0
2025-26,1630591,Jalen Suggs,1610612753,ORL,21,13,8,25.6,7.0,1.7,2.9,0.59,1.0,1.2,0.846,4.5,0.639,2.8,0.395,0.3,0.048,0.6,0.088,0.6,0.088
2025-26,1631114,Jalen Williams,1610612760,OKC,9,7,2,29.0,14.8,3.7,7.7,0.478,1.7,1.8,0.938,9.0,0.609,4.9,0.331,1.2,0.083,0.9,0.06,0.9,0.06
2025-26,1630592,Jalen Wilson,1610612751,BKN,20,4,16,14.0,2.7,0.5,1.2,0.435,0.5,0.5,0.9,1.5,0.566,1.0,0.377,0.0,0.0,0.2,0.057,0.3,0.094
2025-26,1631288,Jamal Cain,1610612753,ORL,5,4,1,6.3,1.0,0.4,0.4,1.0,0.2,0.4,0.5,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2025-26,1627750,Jamal Murray,1610612743,DEN,26,19,7,35.0,12.0,3.2,6.0,0.529,1.0,1.2,0.833,7.7,0.641,4.5,0.378,1.4,0.115,0.6,0.051,0.6,0.048
2025-26,1642347,Jamal Shead,1610612761,TOR,29,17,12,20.2,5.8,0.6,1.6,0.362,0.6,0.8,0.708,1.8,0.311,3.3,0.569,1.1,0.186,0.4,0.072,0.4,0.072
2025-26,1631123,Jamaree Bouyea,1610612756,PHX,12,5,7,14.3,3.9,1.3,2.0,0.625,0.3,0.3,1.0,2.9,0.745,1.5,0.383,0.5,0.128,0.2,0.043,0.2,0.043
2025-26,201935,James Harden,1610612746,LAC,26,7,19,35.6,14.3,2.7,5.8,0.467,2.9,3.5,0.833,8.5,0.592,5.6,0.389,1.5,0.105,0.8,0.059,1.7,0.121
2025-26,1630164,James Wiseman,1610612754,IND,2,0,2,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642364,Jamir Watkins,1610612764,WAS,10,2,8,12.0,0.5,0.2,0.2,1.0,0.2,0.2,1.0,0.6,1.2,0.2,0.4,0.0,0.0,0.0,0.0,0.1,0.2
2025-26,1642419,Jamison Battle,1610612761,TOR,19,12,7,7.8,0.4,0.1,0.2,0.667,0.0,0.0,0.0,0.2,0.571,0.2,0.571,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641716,Jarace Walker,1610612754,IND,28,6,22,25.1,6.0,1.1,2.9,0.366,1.0,1.3,0.806,3.3,0.544,1.8,0.302,0.3,0.053,0.5,0.083,0.6,0.107
2025-26,1642272,Jared McCain,1610612755,PHI,18,10,8,18.6,5.7,0.9,2.6,0.34,0.6,0.7,0.833,2.4,0.422,2.3,0.402,0.4,0.078,0.3,0.049,0.3,0.059
2025-26,1628991,Jaren Jackson Jr.,1610612763,MEM,26,11,15,29.6,7.4,2.6,4.9,0.531,0.9,1.3,0.686,6.4,0.865,0.9,0.124,0.3,0.036,0.7,0.098,0.7,0.093
2025-26,1629020,Jarred Vanderbilt,1610612747,LAL,18,13,5,18.2,1.3,0.2,0.4,0.429,0.1,0.1,1.0,0.5,0.375,0.6,0.417,0.1,0.042,0.2,0.167,0.1,0.042
2025-26,1628386,Jarrett Allen,1610612739,CLE,18,9,9,26.2,1.9,0.7,1.3,0.522,0.2,0.2,0.75,1.6,0.824,0.3,0.147,0.1,0.059,0.2,0.088,0.1,0.059
2025-26,1642859,Jase Richardson,1610612753,ORL,17,8,9,8.4,2.2,0.6,1.2,0.476,0.2,0.4,0.5,1.4,0.649,0.7,0.324,0.2,0.108,0.0,0.0,0.2,0.081
2025-26,1642914,Javon Small,1610612763,MEM,8,4,4,12.4,2.3,0.1,0.8,0.167,0.0,0.0,0.0,0.3,0.111,1.1,0.5,0.3,0.111,0.3,0.111,0.0,0.0
2025-26,1631451,Javonte Cooke,1610612757,POR,5,1,4,6.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0
2025-26,1629750,Javonte Green,1610612765,DET,27,21,6,18.6,1.1,0.2,0.6,0.294,0.1,0.2,0.667,0.6,0.484,0.3,0.258,0.0,0.0,0.1,0.065,0.1,0.097
2025-26,1629637,Jaxson Hayes,1610612747,LAL,24,17,7,17.7,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.3,0.889,0.0,0.111,0.0,0.111,0.0,0.0,0.1,0.222
2025-26,1630643,Jay Huff,1610612754,IND,28,6,22,19.4,1.6,0.4,0.7,0.6,0.1,0.1,1.0,1.1,0.682,0.5,0.341,0.0,0.023,0.1,0.091,0.1,0.045
2025-26,1627759,Jaylen Brown,1610612738,BOS,26,15,11,33.8,17.1,4.7,8.3,0.569,2.5,3.3,0.767,12.4,0.727,5.2,0.306,1.4,0.083,1.1,0.063,1.7,0.097
2025-26,1641740,Jaylen Clark,1610612750,MIN,25,17,8,14.7,1.0,0.2,0.5,0.333,0.3,0.5,0.583,0.7,0.68,0.2,0.16,0.0,0.0,0.1,0.08,0.2,0.24
2025-26,1642377,Jaylen Wells,1610612763,MEM,28,13,15,27.2,5.1,1.0,2.2,0.468,0.8,1.1,0.7,2.9,0.563,1.7,0.338,0.5,0.099,0.4,0.07,0.5,0.106
2025-26,1631119,Jaylin Williams,1610612760,OKC,25,23,2,18.3,1.1,0.2,0.2,0.667,0.1,0.2,0.75,0.5,0.464,0.6,0.536,0.2,0.179,0.2,0.179,0.1,0.071
2025-26,1642281,Jaylon Tyson,1610612739,CLE,24,12,12,28.2,2.2,0.5,0.8,0.684,0.0,0.0,0.0,1.1,0.519,1.2,0.558,0.3,0.115,0.2,0.077,0.0,0.0
2025-26,201145,Jeff Green,1610612745,HOU,10,9,1,4.8,0.1,0.1,0.1,1.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203924,Jerami Grant,1610612757,POR,26,11,15,30.4,10.4,1.9,4.5,0.415,1.8,2.4,0.774,6.0,0.579,3.4,0.325,0.6,0.059,0.9,0.089,1.3,0.129
2025-26,1642847,Jeremiah Fears,1610612740,NOP,29,7,22,27.2,12.2,2.7,5.8,0.461,0.9,1.2,0.794,6.6,0.535,4.9,0.403,0.7,0.059,0.6,0.051,0.6,0.048
2025-26,1630526,Jeremiah Robinson-Earl,1610612754,IND,17,4,13,17.6,1.4,0.1,0.6,0.091,0.2,0.2,1.0,0.4,0.261,0.5,0.391,0.1,0.043,0.1,0.043,0.1,0.087
2025-26,1631110,Jeremy Sochan,1610612759,SAS,19,13,6,15.9,1.6,0.3,0.5,0.667,0.2,0.2,0.75,0.8,0.5,0.8,0.533,0.2,0.133,0.2,0.1,0.1,0.067
2025-26,1630579,Jericho Sims,1610612749,MIL,21,7,14,15.3,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.2,0.8,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641724,Jett Howard,1610612753,ORL,19,10,9,11.6,2.1,0.6,1.1,0.6,0.3,0.3,1.0,1.6,0.775,0.8,0.4,0.2,0.1,0.0,0.0,0.2,0.075
2025-26,1628975,Jevon Carter,1610612741,CHI,14,3,11,14.3,2.7,0.2,0.9,0.25,0.3,0.3,1.0,0.7,0.263,1.2,0.447,0.3,0.105,0.4,0.132,0.1,0.053
2025-26,202710,Jimmy Butler III,1610612744,GSW,25,13,12,31.4,12.1,1.9,3.7,0.516,2.2,2.7,0.824,6.4,0.526,5.9,0.49,1.2,0.099,0.8,0.066,1.4,0.113
2025-26,1642866,Joan Beringer,1610612750,MIN,9,6,3,4.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629111,Jock Landale,1610612763,MEM,28,13,15,22.2,0.3,0.1,0.1,0.5,0.1,0.1,1.0,0.2,0.667,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.111
2025-26,204060,Joe Ingles,1610612750,MIN,8,4,4,2.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203954,Joel Embiid,1610612755,PHI,11,6,5,26.1,5.4,1.0,2.0,0.5,1.9,2.4,0.808,4.0,0.746,1.8,0.339,0.2,0.034,0.2,0.034,1.2,0.22
